APM,Precision,AvgDistance,DamageTakenPerMin,DamageDealtPerMin,RangedRatio,DashPerMin,ShieldPerMin,TimeInRiskZone,RewardChosen,PerfilJugador
36.34,0.81,5.38,242.12,989.2,0.41,16.59,2.59,0.47,Velocity,Speedrunner
62.24,1.0,2.67,146.07,1321.44,0.0,11.3,0.0,0.76,Max Health,Berserker
53.76,1.0,4.07,112.08,1551.16,0.37,16.99,3.24,0.72,Bow Damage,Speedrunner
21.52,0.81,1.94,146.83,504.97,0.57,10.62,2.12,0.88,Velocity,Expert
37.25,0.41,5.47,96.89,485.5,0.41,6.39,5.69,0.24,Health,Unskilful
25.25,0.95,5.16,136.43,695.6,0.5,8.7,1.32,0.27,Velocity,Expert
26.46,0.87,4.71,5.74,682.43,0.68,12.44,4.69,0.24,Velocity,Expert
66.0,0.92,3.31,214.77,1700.54,0.0,9.05,0.0,0.72,Velocity,Berserker
36.58,0.81,5.43,259.3,928.63,0.4,16.88,2.75,0.52,Velocity,Speedrunner
31.32,0.94,4.74,159.76,1388.58,0.58,11.92,3.19,0.27,Bow Damage,Expert
22.45,0.94,4.72,2.05,694.06,0.85,13.38,2.95,0.19,Shield,Tactic
62.18,0.92,3.47,185.71,1381.15,0.24,17.78,5.94,0.58,Velocity,Speedrunner
60.08,0.82,3.39,308.84,1163.74,0.0,12.88,0.08,0.65,Velocity,Berserker
40.18,0.91,3.86,241.58,813.28,0.0,13.11,0.0,0.67,Sword Damage,Berserker
58.36,0.81,2.15,155.72,1222.69,0.0,16.63,0.02,0.71,Sword Damage,Berserker
49.55,0.52,2.6,148.72,737.62,0.21,4.65,3.0,0.75,Max Health,Unskilful
48.49,0.94,2.22,264.78,1023.1,0.24,12.19,4.83,0.71,Bow Damage,Speedrunner
48.42,0.82,2.88,108.89,745.18,0.0,5.75,0.0,0.64,Max Health,Berserker
69.32,0.94,3.8,330.24,1958.75,0.13,13.61,4.46,0.63,Sword Damage,Speedrunner
50.81,0.84,4.07,168.92,887.67,0.0,9.35,0.09,0.76,Max Health,Berserker
21.75,0.94,6.37,0.0,746.6,0.9,8.49,0.07,0.0,Bow Damage,Tactic
39.2,0.9,4.47,243.17,1053.74,0.29,13.45,5.31,0.47,Velocity,Speedrunner
54.81,0.88,4.54,72.33,1230.9,0.34,13.04,5.98,0.52,Velocity,Speedrunner
28.7,1.0,5.63,60.37,891.49,0.57,8.32,6.11,0.2,Bow Damage,Expert
23.8,0.61,5.13,91.87,393.25,0.45,5.21,4.2,0.22,Max Health,Unskilful
25.85,1.0,4.87,17.31,744.18,0.6,5.53,5.16,0.35,Max Health,Tactic
67.58,0.78,3.71,128.85,1083.94,0.0,13.2,0.07,0.73,Sword Damage,Berserker
20.63,1.0,6.82,6.39,716.7,0.99,8.73,0.4,0.06,Shield,Tactic
47.91,0.91,4.23,64.23,1738.19,0.6,0.0,10.12,0.38,Max Health,Expert
72.37,0.92,1.86,253.27,1338.05,0.0,8.87,0.0,0.85,Health,Berserker
38.13,0.54,3.29,105.49,534.44,0.3,5.76,2.44,0.56,Armor,Unskilful
36.54,0.6,4.87,115.9,599.89,0.46,4.81,3.72,0.32,Shield,Unskilful
29.39,0.93,4.46,7.9,909.83,0.71,16.61,1.63,0.22,Bow Damage,Expert
21.09,0.87,6.55,57.93,619.52,0.94,10.23,3.11,0.08,Armor,Tactic
44.67,0.93,4.08,180.26,1610.13,0.39,6.35,3.11,0.39,Health,Speedrunner
34.39,0.61,4.36,169.65,571.67,0.39,5.31,1.46,0.51,Health,Unskilful
60.8,0.8,2.26,157.19,1205.0,0.0,14.13,0.11,0.68,Sword Damage,Berserker
37.26,0.56,3.74,116.47,621.83,0.36,7.94,4.73,0.41,Health,Unskilful
31.34,0.65,4.48,183.18,668.07,0.43,3.09,3.0,0.37,Armor,Unskilful
17.31,0.92,6.66,0.55,530.59,1.0,12.96,2.46,0.09,Bow Damage,Tactic
62.96,1.0,1.93,168.34,1635.86,0.38,10.95,7.07,0.72,Velocity,Speedrunner
12.44,0.92,4.1,56.42,386.32,1.0,6.23,0.31,0.35,Armor,Tactic
24.17,1.0,6.27,0.36,821.27,0.99,8.61,0.0,0.01,Max Health,Tactic
56.76,0.99,2.76,200.97,1617.14,0.23,13.95,7.13,0.61,Velocity,Speedrunner
22.28,1.0,6.41,19.16,691.25,0.86,6.56,3.32,0.11,Armor,Tactic
16.44,0.93,6.38,106.96,514.21,1.0,12.38,0.0,0.01,Armor,Tactic
22.94,0.84,1.88,129.71,642.38,0.56,9.87,1.46,0.89,Velocity,Expert
41.3,0.87,3.82,287.89,830.43,0.0,13.68,0.13,0.67,Sword Damage,Berserker
45.04,0.93,3.85,191.81,1518.11,0.4,6.25,3.75,0.41,Health,Speedrunner
43.9,0.72,3.95,168.82,736.04,0.36,15.4,1.29,0.5,Velocity,Speedrunner
29.64,0.8,5.43,140.81,778.47,0.35,5.51,3.08,0.28,Max Health,Unskilful
27.21,0.97,3.45,125.84,729.37,0.56,11.83,4.7,0.45,Velocity,Expert
37.59,0.93,3.46,74.26,1318.54,0.47,12.48,3.3,0.33,Velocity,Speedrunner
73.27,0.89,4.14,243.47,1276.13,0.0,13.52,0.02,0.76,Sword Damage,Berserker
34.28,0.52,3.2,121.35,569.35,0.23,5.43,6.72,0.43,Shield,Unskilful
30.96,0.86,4.64,44.25,840.72,0.51,12.78,6.11,0.29,Shield,Expert
63.06,1.0,1.85,174.93,1601.76,0.43,11.68,7.41,0.71,Velocity,Speedrunner
36.68,0.95,5.25,116.74,1337.88,0.31,11.65,2.19,0.29,Health,Expert
55.09,0.71,3.97,85.85,1097.59,0.26,15.91,2.43,0.51,Max Health,Speedrunner
50.92,0.86,4.8,184.06,937.75,0.0,11.57,0.02,0.68,Health,Berserker
27.16,0.8,4.56,126.49,592.98,0.49,3.96,2.57,0.3,Shield,Unskilful
39.85,1.0,3.66,97.18,1071.28,0.3,16.2,7.18,0.53,Sword Damage,Speedrunner
34.15,0.87,5.4,31.13,1040.89,0.53,8.72,6.77,0.28,Sword Damage,Expert
21.9,0.99,6.21,15.48,678.17,0.86,6.28,3.56,0.08,Armor,Tactic
19.25,0.91,6.11,0.0,616.43,1.0,6.21,0.0,0.01,Bow Damage,Tactic
20.85,0.98,6.78,0.0,720.45,0.99,7.29,0.0,0.07,Shield,Tactic
50.35,0.95,2.64,37.37,1168.21,0.29,16.88,5.18,0.63,Sword Damage,Expert
22.11,0.92,6.4,0.0,714.29,0.92,8.5,0.0,0.01,Bow Damage,Tactic
34.15,0.72,3.98,136.51,666.5,0.47,5.61,5.96,0.4,Armor,Unskilful
49.11,0.96,2.61,144.69,1092.22,0.0,20.45,0.0,0.82,Health,Berserker
45.56,0.88,4.25,254.0,1203.34,0.36,16.8,2.84,0.29,Health,Speedrunner
67.63,0.77,3.77,109.29,1030.57,0.0,12.48,0.0,0.7,Sword Damage,Berserker
51.16,0.79,3.15,250.23,1106.72,0.29,16.23,0.27,0.62,Bow Damage,Speedrunner
22.14,0.99,5.32,9.14,789.5,0.98,5.15,9.12,0.14,Armor,Tactic
19.1,0.91,5.68,1.17,610.2,1.0,5.3,0.33,0.0,Bow Damage,Tactic
53.6,0.86,4.97,190.37,888.45,0.0,11.62,0.05,0.7,Health,Berserker
72.47,0.91,3.99,237.22,1285.88,0.0,12.56,0.05,0.74,Sword Damage,Berserker
29.94,0.99,5.6,46.6,924.24,0.57,8.16,6.48,0.22,Bow Damage,Expert
53.57,0.81,3.11,173.01,1161.51,0.28,20.68,2.55,0.64,Health,Speedrunner
58.62,0.84,1.7,252.94,940.36,0.0,12.46,0.04,0.96,Sword Damage,Berserker
19.2,0.86,6.15,21.85,565.4,1.0,6.69,1.7,0.06,Shield,Tactic
24.03,0.99,6.21,0.0,824.08,1.0,8.25,0.27,0.01,Max Health,Tactic
29.32,0.77,5.3,133.78,740.91,0.36,6.39,3.25,0.25,Max Health,Unskilful
25.62,0.61,4.48,130.28,545.61,0.54,5.84,2.87,0.43,Health,Unskilful
23.04,0.91,5.51,41.73,969.45,0.8,9.75,2.18,0.17,Health,Expert
20.61,1.0,6.77,0.0,696.5,0.97,4.56,0.1,0.01,Shield,Tactic
28.22,0.69,4.07,127.56,629.0,0.39,8.4,5.43,0.34,Armor,Unskilful
33.98,0.57,3.57,124.4,572.47,0.26,5.22,6.54,0.4,Shield,Unskilful
53.66,0.82,1.6,258.93,875.87,0.0,13.03,0.07,0.94,Sword Damage,Berserker
34.68,0.91,4.53,154.36,1212.89,0.45,8.29,5.44,0.27,Sword Damage,Expert
56.7,0.84,4.22,146.8,1213.26,0.31,13.32,5.46,0.46,Sword Damage,Speedrunner
31.59,0.85,4.59,105.69,695.29,0.5,8.7,1.63,0.26,Health,Expert
65.4,0.82,2.55,319.28,1120.44,0.0,12.92,0.16,0.78,Max Health,Berserker
26.81,0.61,4.52,135.94,515.13,0.52,5.45,2.68,0.41,Health,Unskilful
24.94,0.74,4.87,130.0,595.05,0.49,3.65,2.58,0.31,Shield,Unskilful
21.57,0.99,5.65,16.66,735.14,1.0,12.48,0.0,0.07,Armor,Tactic
21.26,0.99,5.6,0.0,703.57,1.0,7.49,1.8,0.09,Bow Damage,Tactic
29.54,0.86,6.69,26.95,666.63,0.39,11.67,3.05,0.27,Bow Damage,Expert
36.05,0.91,3.43,66.39,1302.73,0.51,12.29,2.64,0.32,Velocity,Speedrunner
37.6,0.92,5.23,108.26,1283.75,0.3,11.59,2.51,0.29,Health,Expert
22.07,1.0,5.33,12.83,755.69,1.0,5.77,9.55,0.1,Armor,Tactic
28.7,0.88,4.59,19.7,715.83,0.65,12.53,5.12,0.21,Velocity,Expert
42.14,0.89,4.59,192.0,970.71,0.31,12.06,5.49,0.47,Velocity,Speedrunner
63.58,0.89,4.63,188.71,1381.82,0.23,14.66,5.05,0.6,Velocity,Speedrunner
40.86,1.0,4.38,65.67,1269.67,0.36,5.84,8.76,0.5,Velocity,Speedrunner
27.24,0.95,3.81,84.72,760.47,0.63,15.97,6.91,0.28,Bow Damage,Expert
21.16,1.0,6.69,0.0,738.5,1.0,6.28,0.44,0.05,Shield,Tactic
62.34,0.89,4.37,183.56,1305.05,0.24,14.79,5.89,0.59,Velocity,Speedrunner
23.07,0.68,5.04,143.55,419.9,0.48,3.87,4.09,0.44,Shield,Unskilful
29.6,0.81,4.0,178.67,729.07,0.39,3.63,5.15,0.48,Armor,Unskilful
50.43,0.85,3.4,212.21,1134.42,0.0,14.31,0.0,0.62,Max Health,Berserker
28.97,0.87,4.87,53.17,844.68,0.51,12.53,5.77,0.32,Shield,Expert
78.12,0.9,3.09,270.07,1444.96,0.1,7.85,7.31,0.75,Sword Damage,Speedrunner
42.53,0.94,3.9,276.97,1355.1,0.41,11.76,0.1,0.44,Velocity,Speedrunner
51.32,0.82,3.66,227.0,1110.16,0.0,13.66,0.05,0.65,Max Health,Berserker
20.63,0.93,5.99,55.04,709.02,1.0,4.61,2.09,0.12,Bow Damage,Tactic
29.61,0.84,4.15,124.04,657.92,0.5,12.24,3.75,0.47,Velocity,Expert
21.39,0.99,5.66,21.48,741.0,1.0,8.94,1.71,0.1,Bow Damage,Tactic
50.78,0.83,3.33,215.01,1096.42,0.0,14.1,0.02,0.62,Max Health,Berserker
30.08,0.82,4.97,39.66,813.15,0.56,14.78,4.96,0.17,Sword Damage,Expert
19.11,0.93,5.81,78.16,591.84,0.88,5.57,2.11,0.22,Max Health,Tactic
31.31,0.51,3.48,127.28,580.21,0.28,5.28,6.49,0.42,Shield,Unskilful
12.69,0.93,4.17,60.6,365.59,1.0,5.98,0.49,0.37,Armor,Tactic
29.31,1.0,5.47,52.35,921.31,0.57,8.38,6.28,0.23,Bow Damage,Expert
24.83,0.88,4.63,189.35,542.83,0.43,11.66,1.77,0.26,Sword Damage,Expert
21.15,0.85,6.45,123.97,534.36,0.68,5.71,4.66,0.13,Shield,Unskilful
27.74,1.0,4.56,75.29,972.56,0.6,14.35,3.92,0.28,Sword Damage,Expert
26.95,0.93,4.65,21.24,708.64,0.52,12.75,1.35,0.22,Velocity,Expert
34.39,0.86,5.52,21.59,983.85,0.48,10.47,6.69,0.3,Sword Damage,Expert
54.25,0.9,4.46,72.78,1279.62,0.34,14.22,5.55,0.57,Velocity,Speedrunner
37.32,0.82,2.12,232.83,852.0,0.33,15.43,3.1,0.78,Velocity,Speedrunner
41.26,0.71,3.86,163.1,791.04,0.38,14.55,1.3,0.5,Velocity,Speedrunner
28.49,0.78,3.82,65.16,676.2,0.54,17.27,5.68,0.33,Bow Damage,Expert
34.77,0.52,3.46,120.01,593.63,0.29,5.48,6.51,0.41,Shield,Unskilful
53.33,0.84,3.4,218.7,1072.55,0.0,12.85,0.0,0.64,Max Health,Berserker
49.47,0.95,2.95,54.78,1239.71,0.35,15.79,5.02,0.61,Sword Damage,Expert
34.13,0.7,3.99,140.38,671.72,0.42,6.56,6.58,0.4,Armor,Unskilful
20.58,1.0,6.47,12.48,714.08,0.87,6.21,3.33,0.09,Armor,Tactic
21.76,1.0,6.29,19.43,727.69,0.84,6.16,3.58,0.11,Armor,Tactic
19.52,0.94,7.6,22.92,657.31,1.0,0.1,0.08,0.0,Max Health,Tactic
31.08,1.0,4.35,12.08,872.54,0.57,15.88,6.31,0.31,Bow Damage,Expert
53.52,0.73,3.96,80.07,1077.86,0.24,15.44,3.08,0.52,Max Health,Speedrunner
33.3,0.82,3.13,143.45,789.11,0.38,3.21,6.43,0.51,Velocity,Unskilful
18.39,0.87,6.23,22.15,577.7,1.0,6.41,1.18,0.06,Shield,Tactic
62.23,1.0,2.72,137.54,1358.77,0.0,11.11,0.0,0.76,Max Health,Berserker
20.67,0.91,6.43,9.32,672.14,1.0,10.81,3.12,0.04,Max Health,Tactic
27.56,0.77,4.5,121.95,594.98,0.49,3.9,3.02,0.35,Shield,Unskilful
27.11,0.97,4.32,33.05,700.38,0.52,13.19,2.29,0.26,Velocity,Expert
37.2,0.96,5.35,110.9,1386.01,0.32,11.28,2.49,0.28,Health,Expert
61.16,0.94,1.98,304.34,1531.02,0.0,2.89,0.0,0.8,Velocity,Berserker
63.89,0.95,2.04,220.06,1183.53,0.0,7.52,0.0,0.75,Health,Berserker
89.81,0.83,1.58,222.57,1603.66,0.0,0.0,0.1,0.84,Sword Damage,Berserker
76.3,0.9,2.92,240.51,1544.63,0.12,7.24,6.75,0.73,Sword Damage,Speedrunner
51.25,0.89,3.72,129.15,1352.74,0.37,14.05,8.64,0.58,Bow Damage,Speedrunner
33.79,0.71,3.87,139.65,666.77,0.44,6.22,6.43,0.4,Armor,Unskilful
30.08,0.79,5.38,138.52,767.81,0.37,6.33,3.17,0.26,Max Health,Unskilful
33.28,0.58,4.69,141.27,561.55,0.4,6.99,6.33,0.3,Shield,Unskilful
25.71,0.89,4.76,15.67,768.35,0.66,12.36,4.35,0.2,Velocity,Expert
26.66,0.9,7.15,163.48,672.62,0.39,9.67,4.35,0.44,Shield,Expert
18.35,0.83,6.4,7.24,541.61,1.0,4.71,0.32,0.01,Armor,Tactic
28.65,0.98,5.35,143.98,1186.85,0.49,9.2,3.78,0.32,Health,Expert
54.46,0.9,3.68,120.74,1298.74,0.41,14.35,8.25,0.61,Bow Damage,Speedrunner
61.81,0.91,4.42,165.96,1388.37,0.26,14.76,6.33,0.62,Velocity,Speedrunner
20.82,1.0,5.81,26.03,728.75,1.0,8.68,1.74,0.09,Bow Damage,Tactic
20.93,0.93,6.43,8.37,627.71,1.0,11.25,3.25,0.05,Max Health,Tactic
25.49,1.0,6.09,18.88,858.54,0.78,9.21,1.92,0.23,Shield,Tactic
63.57,1.0,1.89,156.45,1607.43,0.41,11.07,7.67,0.73,Velocity,Speedrunner
29.72,0.87,4.45,43.91,850.29,0.56,10.95,3.8,0.28,Velocity,Expert
21.64,0.93,5.37,42.42,711.31,0.7,11.69,3.13,0.15,Shield,Expert
24.22,0.68,4.93,104.51,508.01,0.63,9.52,5.39,0.16,Health,Unskilful
48.52,0.8,3.25,131.29,993.92,0.43,13.7,4.38,0.5,Bow Damage,Speedrunner
56.97,0.44,4.37,154.39,778.62,0.2,2.99,8.09,0.53,Health,Unskilful
47.72,0.8,3.15,123.49,1028.45,0.44,14.14,3.93,0.47,Bow Damage,Speedrunner
52.03,0.89,2.52,221.02,1132.16,0.2,9.75,2.49,0.73,Sword Damage,Speedrunner
26.52,0.89,3.92,46.38,820.86,0.62,14.88,1.8,0.28,Bow Damage,Expert
24.38,0.83,1.81,134.88,578.02,0.56,11.72,2.23,0.88,Velocity,Expert
29.43,1.0,4.44,50.78,760.14,0.47,5.13,5.24,0.39,Bow Damage,Expert
21.49,0.99,6.98,0.0,737.54,1.0,8.59,0.0,0.06,Armor,Tactic
31.09,0.5,5.63,103.58,497.2,0.67,4.41,2.45,0.16,Health,Unskilful
77.88,0.87,2.12,125.44,1380.28,0.0,10.11,0.0,0.85,Sword Damage,Berserker
62.54,0.91,4.3,164.06,1383.75,0.24,15.0,6.14,0.61,Velocity,Speedrunner
49.88,0.94,2.91,59.73,1200.5,0.33,15.17,5.68,0.61,Sword Damage,Expert
21.62,0.94,7.15,1.88,600.3,0.73,5.6,0.34,0.06,Bow Damage,Expert
59.58,0.8,2.76,137.23,1188.62,0.0,9.04,0.05,0.74,Velocity,Berserker
16.61,0.94,6.22,77.54,546.83,1.0,5.62,0.19,0.0,Bow Damage,Tactic
47.27,0.67,3.1,151.04,782.88,0.31,1.71,7.95,0.51,Health,Unskilful
32.28,0.96,4.93,154.42,1342.44,0.58,12.64,4.21,0.26,Bow Damage,Expert
29.05,0.87,5.63,94.16,974.01,0.58,12.78,0.0,0.21,Bow Damage,Expert
30.5,0.52,5.63,104.47,509.14,0.66,4.18,1.77,0.18,Health,Unskilful
35.53,0.6,4.68,121.93,588.23,0.49,5.04,3.9,0.33,Shield,Unskilful
43.49,0.83,4.05,157.17,1112.81,0.33,17.65,7.09,0.43,Velocity,Speedrunner
31.45,0.7,5.13,142.73,660.21,0.43,6.25,3.11,0.16,Health,Unskilful
21.44,1.0,5.33,33.4,727.82,0.78,9.13,1.43,0.2,Bow Damage,Tactic
20.58,0.99,7.18,0.0,714.12,1.0,9.07,0.0,0.05,Bow Damage,Tactic
44.39,0.83,3.73,185.29,1167.85,0.29,15.32,5.53,0.4,Velocity,Speedrunner
68.59,0.77,3.57,100.35,1044.12,0.0,13.29,0.02,0.72,Sword Damage,Berserker
40.74,1.0,4.42,60.34,1374.81,0.34,6.39,9.36,0.51,Velocity,Speedrunner
63.54,0.92,3.41,243.18,1691.97,0.0,8.92,0.02,0.69,Velocity,Berserker
18.62,0.79,6.26,0.0,518.2,1.0,4.86,0.15,0.03,Armor,Tactic
21.48,0.6,5.21,88.51,378.17,0.43,5.05,3.72,0.19,Max Health,Unskilful
34.03,0.84,4.77,99.84,752.85,0.5,8.0,1.85,0.3,Health,Expert
37.6,0.93,3.86,266.46,1144.53,0.5,17.8,2.41,0.36,Velocity,Speedrunner
31.07,0.54,3.66,107.43,486.36,0.51,1.2,3.39,0.31,Health,Unskilful
23.84,1.0,6.32,0.0,842.75,1.0,8.37,0.11,0.0,Max Health,Tactic
16.69,0.91,6.7,0.0,551.61,1.0,12.83,2.67,0.06,Bow Damage,Tactic
30.29,0.86,5.61,36.55,1342.82,0.62,14.19,4.01,0.24,Velocity,Expert
43.96,0.83,3.58,189.85,1171.25,0.29,15.56,5.04,0.4,Velocity,Speedrunner
44.98,0.88,4.45,242.76,1253.04,0.36,16.21,2.81,0.28,Health,Speedrunner
30.51,1.0,5.56,61.14,937.87,0.58,8.82,6.55,0.2,Bow Damage,Expert
57.34,0.95,2.61,228.97,1251.24,0.0,7.35,0.03,0.71,Health,Berserker
21.11,1.0,5.83,27.4,699.58,1.0,8.93,1.88,0.09,Bow Damage,Tactic
26.87,0.81,3.86,131.04,670.22,0.52,12.85,4.72,0.47,Velocity,Expert
30.38,1.0,6.14,33.4,910.91,0.5,9.91,3.33,0.31,Shield,Expert
22.42,0.99,6.69,0.0,730.26,1.0,7.17,0.35,0.07,Shield,Tactic
42.08,0.73,3.75,182.76,806.66,0.34,15.29,1.6,0.51,Velocity,Speedrunner
21.74,1.0,4.99,1.52,753.68,1.0,9.6,0.46,0.05,Armor,Tactic
60.41,1.0,2.05,166.99,1604.19,0.43,10.66,7.29,0.72,Velocity,Speedrunner
15.85,0.92,6.41,111.1,559.87,1.0,11.7,0.29,0.02,Armor,Tactic
21.95,1.0,5.51,23.45,711.96,0.82,9.67,1.7,0.15,Bow Damage,Tactic
62.96,0.9,3.64,175.52,1375.22,0.24,17.95,6.6,0.58,Velocity,Speedrunner
25.72,0.95,4.1,75.12,772.17,0.64,15.34,6.76,0.3,Bow Damage,Expert
40.25,1.0,4.51,59.69,1273.52,0.37,5.48,8.15,0.49,Velocity,Speedrunner
16.35,1.0,7.21,2.55,538.13,1.0,7.25,0.27,0.02,Bow Damage,Tactic
46.32,0.88,5.24,95.07,1195.48,0.35,14.94,4.66,0.36,Velocity,Speedrunner
23.82,1.0,6.15,0.0,832.42,1.0,8.13,0.0,0.0,Max Health,Tactic
35.35,0.71,4.87,140.18,624.29,0.29,3.52,5.98,0.4,Health,Unskilful
33.78,1.0,3.7,90.07,990.78,0.47,11.26,4.5,0.31,Sword Damage,Expert
60.65,0.81,3.37,329.97,1272.66,0.0,13.87,0.0,0.65,Velocity,Berserker
17.14,0.92,6.92,0.0,534.79,0.98,12.83,2.5,0.08,Bow Damage,Tactic
46.72,0.68,3.1,146.87,777.94,0.29,1.86,7.94,0.54,Health,Unskilful
20.68,0.87,6.25,54.52,625.74,0.95,10.32,3.1,0.06,Armor,Tactic
21.37,0.84,1.93,136.21,577.49,0.59,10.4,1.89,0.87,Velocity,Expert
21.11,0.94,6.34,12.72,681.4,0.98,10.13,3.1,0.07,Bow Damage,Tactic
37.1,0.49,5.26,100.94,500.93,0.41,9.48,4.66,0.14,Health,Unskilful
47.44,0.89,2.88,175.49,1119.85,0.41,16.37,7.55,0.6,Bow Damage,Speedrunner
25.74,1.0,4.92,11.69,735.16,0.61,5.03,5.0,0.31,Max Health,Tactic
48.89,0.79,3.71,160.81,1170.67,0.32,15.44,5.15,0.47,Health,Speedrunner
20.88,0.86,6.47,35.95,593.51,0.98,7.75,0.34,0.11,Armor,Tactic
23.43,0.59,4.93,89.47,397.88,0.46,5.13,3.67,0.25,Max Health,Unskilful
32.09,0.67,5.02,142.93,664.35,0.4,5.24,2.9,0.16,Health,Unskilful
16.48,0.87,6.71,27.71,487.63,0.86,8.9,1.75,0.04,Bow Damage,Tactic
33.83,0.53,4.89,104.23,575.22,0.46,3.58,2.65,0.21,Max Health,Unskilful
17.13,0.88,6.62,40.38,523.22,0.85,9.04,1.95,0.04,Bow Damage,Tactic
16.42,1.0,6.94,0.0,530.01,0.99,6.39,0.0,0.01,Bow Damage,Tactic
29.7,0.86,5.4,113.3,1032.62,0.59,13.47,0.06,0.21,Bow Damage,Expert
21.19,1.0,6.55,9.98,690.43,0.84,6.28,3.52,0.08,Armor,Tactic
46.91,0.89,4.37,243.7,1183.09,0.36,17.08,3.21,0.31,Health,Speedrunner
18.81,0.91,5.95,0.0,625.89,1.0,6.37,0.0,0.0,Bow Damage,Tactic
31.0,0.87,4.31,54.36,916.23,0.56,12.43,3.76,0.25,Velocity,Expert
20.72,1.0,5.87,21.2,714.21,1.0,8.89,1.98,0.1,Bow Damage,Tactic
28.78,1.0,5.49,45.42,818.02,0.55,7.13,6.39,0.22,Bow Damage,Expert
20.99,1.0,6.71,0.0,755.06,0.97,5.16,0.0,0.02,Shield,Tactic
61.26,0.97,2.03,243.93,1206.22,0.0,7.35,0.0,0.76,Health,Berserker
41.22,0.94,3.86,225.63,1192.32,0.47,17.58,2.1,0.36,Velocity,Speedrunner
37.46,0.58,4.83,118.95,619.87,0.46,4.99,3.73,0.31,Shield,Unskilful
21.78,0.92,6.09,16.76,742.3,1.0,10.36,3.48,0.09,Bow Damage,Tactic
22.83,0.93,4.7,14.48,680.49,0.84,12.72,3.09,0.18,Shield,Tactic
22.05,0.92,4.59,11.94,678.49,0.85,11.99,3.11,0.2,Shield,Tactic
43.65,0.74,4.9,169.11,991.9,0.37,13.3,2.62,0.3,Health,Speedrunner
63.44,0.9,3.7,181.27,1374.62,0.24,18.13,6.04,0.58,Velocity,Speedrunner
30.09,0.7,4.21,196.84,744.68,0.4,3.14,6.2,0.38,Health,Unskilful
36.53,0.46,4.99,102.14,528.91,0.41,8.91,4.36,0.17,Health,Unskilful
33.12,0.72,3.6,135.57,698.2,0.48,6.1,5.81,0.36,Armor,Unskilful
18.63,0.8,6.28,0.0,534.54,0.97,4.49,0.06,0.02,Armor,Tactic
21.56,0.89,5.28,0.0,685.74,1.0,10.46,1.56,0.1,Velocity,Tactic
26.04,1.0,4.65,17.9,727.57,0.61,5.12,5.13,0.32,Max Health,Tactic
49.17,0.88,3.85,141.32,1215.09,0.39,13.46,8.66,0.58,Bow Damage,Speedrunner
26.39,0.82,4.04,128.27,676.65,0.51,13.51,4.28,0.45,Velocity,Expert
18.68,0.83,6.06,21.97,562.9,0.99,7.02,1.74,0.06,Shield,Tactic
37.38,0.9,3.83,255.13,878.37,0.0,14.1,0.0,0.66,Sword Damage,Berserker
29.48,0.73,4.42,123.45,628.49,0.34,5.44,4.06,0.39,Armor,Unskilful
28.02,0.87,5.6,94.89,1011.75,0.58,12.15,0.18,0.24,Bow Damage,Expert
24.15,0.85,5.16,125.46,632.69,0.4,9.08,3.71,0.51,Bow Damage,Expert
18.09,0.99,6.15,7.04,627.07,1.0,11.44,3.19,0.08,Velocity,Tactic
47.65,0.95,2.71,172.6,988.55,0.0,19.95,0.08,0.8,Health,Berserker
34.91,0.54,4.62,134.34,611.5,0.43,5.55,5.77,0.26,Health,Unskilful
58.93,0.43,4.41,157.23,767.67,0.25,3.06,8.18,0.46,Health,Unskilful
40.27,0.99,4.22,148.96,1274.99,0.56,14.5,2.87,0.28,Sword Damage,Speedrunner
21.49,0.9,5.58,0.07,709.88,0.99,10.22,1.64,0.11,Velocity,Tactic
29.02,0.86,5.52,91.42,1008.12,0.58,11.88,0.0,0.24,Bow Damage,Expert
56.1,0.86,4.31,153.61,1202.14,0.33,13.36,5.34,0.47,Sword Damage,Speedrunner
27.85,0.93,4.74,95.62,1460.6,0.71,13.88,4.24,0.25,Health,Expert
23.27,0.85,2.01,147.18,523.54,0.55,11.32,2.04,0.92,Velocity,Expert
37.76,0.94,3.04,44.52,1141.87,0.41,14.86,4.55,0.48,Sword Damage,Expert
38.37,1.0,5.55,61.06,1167.4,0.65,3.06,3.92,0.35,Bow Damage,Expert
29.64,0.51,5.88,108.81,502.24,0.67,4.79,2.27,0.14,Health,Unskilful
25.17,0.92,3.89,125.55,747.85,0.55,12.84,2.65,0.52,Bow Damage,Expert
18.78,0.79,6.3,4.88,515.0,1.0,4.83,0.08,0.05,Armor,Tactic
89.12,0.82,1.62,218.29,1516.05,0.0,0.0,0.01,0.83,Sword Damage,Berserker
92.34,0.82,1.91,218.2,1571.87,0.0,0.93,0.0,0.82,Sword Damage,Berserker
29.64,0.91,7.1,167.79,690.37,0.39,10.58,4.08,0.41,Shield,Expert
47.24,0.9,3.59,137.35,1260.26,0.37,14.17,7.75,0.55,Bow Damage,Speedrunner
39.3,0.77,5.26,259.13,945.21,0.38,15.3,2.44,0.49,Velocity,Speedrunner
34.83,0.45,4.89,103.19,477.29,0.4,8.79,4.1,0.16,Health,Unskilful
64.7,0.84,2.4,306.99,1150.63,0.0,14.66,0.07,0.76,Max Health,Berserker
63.44,0.92,3.8,198.64,1359.65,0.25,18.05,6.61,0.58,Velocity,Speedrunner
49.7,0.55,2.34,144.6,734.89,0.24,4.72,2.92,0.72,Max Health,Unskilful
